disasterNumber,state,designatedArea,incidentType,incidentType_clean,declarationDate,incidentBeginDate,incidentEndDate,declaration_year,cohort_5yr,decade,response_latency_days,ia_flag,pa_flag,hm_flag,fipsStateCode,fipsCountyCode,placeCode
1539,FL,Brevard (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,9,99009
1539,FL,Charlotte (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,15,99015
1539,FL,Collier (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,21,99021
1539,FL,DeSoto (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,27,99027
1539,FL,Dixie (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,29,99029
1539,FL,Duval (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,31,99031
4586,TX,Potter (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,375,99375
4586,TX,Presidio (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,377,99377
4586,TX,Rains (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,379,99379
4586,TX,Randall (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,381,99381
4586,TX,Reagan (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,383,99383
4586,TX,Real (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,385,99385
4586,TX,Red River (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,387,99387
1539,FL,Flagler (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,35,99035
1539,FL,Glades (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,43,99043
1539,FL,Hardee (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,49,99049
1539,FL,Hendry (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,51,99051
1539,FL,Highlands (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,55,99055
1539,FL,Indian River (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,61,99061
1539,FL,Lake (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,69,99069
1539,FL,Lee (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,71,99071
1539,FL,Levy (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,75,99075
1539,FL,Manatee (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,81,99081
1539,FL,Monroe (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,87,99087
1539,FL,Okeechobee (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,93,99093
1539,FL,Orange (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,95,99095
1539,FL,Osceola (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,97,99097
1539,FL,Pasco (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,101,99101
1539,FL,Polk (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,105,99105
1539,FL,St. Johns (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,109,99109
1539,FL,Sarasota (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,115,99115
1539,FL,Seminole (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,117,99117
1539,FL,Volusia (County),Hurricane,Hurricane,2004-08-13,2004-08-11,2004-08-30,2004,2000–2004,2000s,2,True,True,True,12,127,99127
4586,TX,Reeves (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,389,99389
4586,TX,Refugio (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,391,99391
4586,TX,Roberts (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,393,99393
4586,TX,Runnels (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,399,99399
4586,TX,San Augustine (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,405,99405
4586,TX,San Saba (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,411,99411
4586,TX,Schleicher (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,413,99413
4586,TX,Sherman (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,421,99421
4586,TX,Somervell (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,425,99425
4586,TX,Starr (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,427,99427
4586,TX,Sterling (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,431,99431
4586,TX,Stonewall (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,433,99433
4586,TX,Sutton (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,435,99435
4586,TX,Swisher (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,437,99437
4586,TX,Terrell (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,443,99443
4586,TX,Terry (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,445,99445
4586,TX,Throckmorton (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,447,99447
4586,TX,Titus (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,449,99449
4586,TX,Upton (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,461,99461
4586,TX,Uvalde (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,463,99463
4586,TX,Ward (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,475,99475
4586,TX,Wheeler (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,483,99483
4586,TX,Wilbarger (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,487,99487
4586,TX,Winkler (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,495,99495
4586,TX,Yoakum (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,501,99501
4586,TX,Young (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,503,99503
4586,TX,Zapata (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,505,99505
4586,TX,Zavala (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,False,True,True,48,507,99507
4586,TX,Anderson (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,1,99001
4586,TX,Angelina (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,5,99005
4586,TX,Aransas (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,7,99007
4586,TX,Atascosa (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,13,99013
4586,TX,Austin (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,15,99015
4586,TX,Bandera (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,19,99019
4586,TX,Bastrop (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,21,99021
4586,TX,Bee (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,25,99025
4586,TX,Bell (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,27,99027
4586,TX,Bexar (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,29,99029
4586,TX,Blanco (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,31,99031
4586,TX,Bosque (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,35,99035
4586,TX,Bowie (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,37,99037
4586,TX,Brazoria (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,39,99039
4586,TX,Brazos (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,41,99041
4586,TX,Brooks (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,47,99047
4586,TX,Brown (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,49,99049
4586,TX,Burleson (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,51,99051
4586,TX,Burnet (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,53,99053
4586,TX,Caldwell (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,55,99055
4586,TX,Calhoun (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,57,99057
4586,TX,Cameron (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,61,99061
4586,TX,Chambers (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,71,99071
4586,TX,Cherokee (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,73,99073
4586,TX,Collin (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,85,99085
4586,TX,Colorado (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,89,99089
4586,TX,Comal (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,91,99091
4586,TX,Comanche (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,93,99093
4586,TX,Cooke (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,97,99097
4586,TX,Coryell (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,99,99099
4586,TX,Dallas (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,113,99113
4586,TX,Denton (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,121,99121
4586,TX,DeWitt (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,123,99123
4586,TX,Duval (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,131,99131
4586,TX,Eastland (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,133,99133
4586,TX,Ector (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,135,99135
4586,TX,Ellis (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,139,99139
4586,TX,Erath (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,143,99143
4586,TX,Falls (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,145,99145
4586,TX,Fannin (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,147,99147
4586,TX,Fort Bend (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,157,99157
4586,TX,Freestone (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,161,99161
4586,TX,Galveston (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,167,99167
4586,TX,Gillespie (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,171,99171
4586,TX,Goliad (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,175,99175
4586,TX,Gonzales (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,177,99177
4586,TX,Grayson (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,181,99181
4586,TX,Gregg (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,183,99183
4586,TX,Grimes (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,185,99185
4586,TX,Guadalupe (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,187,99187
4586,TX,Hardin (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,199,99199
4586,TX,Harris (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,201,99201
4586,TX,Harrison (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,203,99203
4586,TX,Hays (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,209,99209
4586,TX,Henderson (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,213,99213
4586,TX,Hidalgo (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,215,99215
4586,TX,Hill (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,217,99217
4586,TX,Hood (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,221,99221
4586,TX,Houston (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,225,99225
4586,TX,Howard (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,227,99227
4586,TX,Hunt (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,231,99231
4586,TX,Jackson (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,239,99239
4586,TX,Jasper (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,241,99241
4586,TX,Jefferson (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,245,99245
4586,TX,Jim Hogg (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,247,99247
4586,TX,Jim Wells (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,249,99249
4586,TX,Johnson (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,251,99251
4586,TX,Jones (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,253,99253
4586,TX,Karnes (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,255,99255
4586,TX,Kaufman (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,257,99257
4586,TX,Kendall (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,259,99259
4586,TX,Kerr (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,265,99265
4586,TX,Kleberg (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,273,99273
4586,TX,Lamar (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,277,99277
4586,TX,Lavaca (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,285,99285
4586,TX,Leon (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,289,99289
4586,TX,Liberty (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,291,99291
4586,TX,Limestone (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,293,99293
4586,TX,Llano (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,299,99299
4586,TX,Lubbock (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,303,99303
4586,TX,McLennan (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,309,99309
4586,TX,Madison (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,313,99313
4586,TX,Matagorda (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,321,99321
4586,TX,Maverick (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,323,99323
4586,TX,Medina (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,325,99325
4586,TX,Milam (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,331,99331
4586,TX,Montague (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,337,99337
4586,TX,Montgomery (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,339,99339
4586,TX,Nacogdoches (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,347,99347
4586,TX,Navarro (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,349,99349
4586,TX,Newton (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,351,99351
4586,TX,Nueces (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,355,99355
4586,TX,Orange (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,361,99361
4586,TX,Palo Pinto (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,363,99363
4586,TX,Panola (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,365,99365
4586,TX,Parker (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,367,99367
4586,TX,Polk (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,373,99373
4586,TX,Robertson (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,395,99395
4586,TX,Rockwall (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,397,99397
4586,TX,Rusk (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,401,99401
4586,TX,Sabine (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,403,99403
4586,TX,San Jacinto (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,407,99407
4586,TX,San Patricio (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,409,99409
4586,TX,Scurry (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,415,99415
4586,TX,Shackelford (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,417,99417
4586,TX,Shelby (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,419,99419
4586,TX,Smith (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,423,99423
4586,TX,Stephens (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,429,99429
4586,TX,Tarrant (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,439,99439
4586,TX,Taylor (County),Severe Ice Storm,Severe Ice Storm,2021-02-19,2021-02-11,2021-02-21,2021,2020–2024,2020s,8,True,True,True,48,441,99441
